Name,Label
"Marcellus approximately 280-approximately 374 of Ankara, Bishop of Ankara",1
Marcellus Empiricus,0
"Marcellus Empiricus, Marcellus Burdigalensis",0
Marcellus Episcopus,0
Marcellus Historicus,1
Marcellus Memorialis 411,0
Marcellus semorialms 411,0
Marcellus Sideta,1
Marcellus епископ Анкирийский ок.280-ок.374,1
"Marcellus, 0160-...., de Sidon de Pamphilie",1
"Marcellus, 1943-....",0
"Marcellus, évêque d'Ancyre",1
"Marcellus, Marcus Claudius, ?-45 e.Kr.",0
"Marcellus, Marcus Claudius, m. 45 av. J.-C.",0
"Marcellus, Sidetes",1
"Marcellus, Ulpius ca. 2. Jh.",0
Marcelo de Ancira ca. 280-ca. 374,1
"Marcelo, Nónio, 3--",0
"Marcelo, Nónio, 3--",1
"Marchesi, C. 1878-1957 Concetto",0
"Marchesi, Concetto",0
"Marchhsi, Concetto",0
Marcià d'Heraclea geògraf grec antic,1
Marcial,0
Marcial,1
"Marcial, Gargilio",0
"Marcial, Marc Valeri, aproximadament 38-aproximadament 104",0
"Marcial, Marc Valeri, aproximadament 38-aproximadament 104",1
"Marcial, Marco Valerio",0
"Marcial, Marco Valerio",1
Marciāls,0
Marciāls,1
Marciano Capella,1
Marcianus,1
"Marcianus, of Heraclea",1
Marcien d'Héraclée 03..-04.,1
"Marcilius, rheodorus, 1548-1617",0
"Marcilius, Theodorus, 1548-1617",0
"Marcilius, Thsbdorus, 1548-1617",0
Marcin V (papież ; 1368-1431).,0
Marcin V (papież ; 1369-1431),0
Marcin z Bragi (święty ; ok. 515-579),0
Marcin z Bragi (święty ; około 520-579).,0
Marcin z Tours (święty ; ok. 316-397),0
Marcin z Tours (święty ; około 316-397).,0
"Marció, actiu segle II",1
Marcion Sinopensis ca. 2. Jh.,1
Marcion ок. 85- ок.160,1
"Marcion, 0085?-0160?",1
"Marcion, ca. 85-ca. 160",1
"Marcion, de Sinope, activité 2e siècle",1
"Marcion, of Sinope, 2nd cent.",1
"Marcion, of Sinope, active 2nd century",1
"Marcion, Sinopensis",1
"Marcius Philidpus, L. ca. 136-ca. 76 B.C.",0
"Marcius Philippus, L. ca. 136-ca. 76 B.C.",0
Marcius uates,0
Marcius Vates v3. Jh.,0
"Marcius, cn. vates",0
Marcjalis (ok. 40-104),0
Marcjalis (ok. 40-104),1
Marcjan Kapella (czynny ok. 375-425),0
Marcjan Kapella (czynny ok. 375-425),1
"Marck, Henricus Hadpianus van rer ca1667-",0
"Marck, Henricus Hadrianus van der ca1667-",0
"Marck, Henricus Hadrianus van der, ca. 1667-1727",0
Marcns Durnnius,0
Marco Aurelio Emperador de Roma 121-180,1
"Marco Aurelio, Emperador de Roma",0
"Marco Aurelio, Emperador de Roma",1
"Marco Aurelio, Emperador de Roma, 121-180",1
"Marco Aurélio, Imperador de Roma, 121-180",0
"Marco Aurélio, Imperador de Roma, 121-180",1
"Marco Aurelio, imperatore romano, 121-180",0
"Marco Aurelio, imperatore romano, 121-180",1
Marco Girolamo Vida,0
Marco Vattasso sacerdote e bibliotecario italiano (1869-1925),0
Marcos Viñals Rubio,0
Marcpllus Memarialis 411,0
Marcul Duronius,0
Marcus,0
Marcus active 1191-1216 Tolletanus,0
Marcus Aemilius Lepidus Porcina,0
Marcus Agtonius (Ojator),0
Marcus Alexander Bodius,0
Marcus Andonlus (Orator),0
Marcus Angelus,1
Marcus Annaeus Lucanus,0
Marcus Antistius Labeo,0
Marcus Antonius (Orator),0
Marcus Antonius (Ordtor),0
Marcus Antonius Muretus,0
Marcus Antonius Polemon,1
Marcus Antonius triumvir,0
"Marcus Antonius, 82-30 a.C.",0
"Marcus Antonius, Romeins veldheer, ca. 82-30 v. Chr.",0
Marcus Antunius (Orator),0
Marcus Atilius,0
Marcus Aurelius,0
Marcus Aurelius Antoninus,0
Marcus Aurelius Antoninus,1
"Marcus Aurelius Antoninus (Roman emperor, 188-217 CE (reigned from 211))",0
Marcus Aurelius Antoninus 121-180 Romos imperatorius,0
Marcus Aurelius Antoninus 121-180 Romos imperatorius,1
Marcus Aurelius Antoninus Augustus,0
Marcus Aurelius Antoninus Imperator,1
Marcus Aurelius Antoninus romersk keiser 121-180,0
Marcus Aurelius Antoninus romersk keiser 121-180,1
"Marcus Aurelius Antoninus, imperatore romano, 121-180",0
"Marcus Aurelius Antoninus, imperatore romano, 121-180",1
"Marcus Aurelius Antoninus, imperatore romano, 188-217",0
"Marcus Aurelius Antoninus, Romeins keizer, 121-180",0
"Marcus Aurelius Antoninus, Romeins keizer, 121-180",1
Marcus Aurelius Emperor of Rome 0121-0180,0
Marcus Aurelius Emperor of Rome 0121-0180,1
Marcus Aurelius kejser over romerriget,0
Marcus Aurelius Severus Alexandrus,1
Marcus Aurelius Severus Antoninus Augustus,0
Marcus Aurelius Αυτοκράτορας της Ρώμης (121-180),0
"Marcus Aurelius, Antoninus 121-180 Romeins keizer",0
"Marcus Aurelius, Antoninus 121-180 Romeins keizer",1
"Marcus Aurelius, Antoninus, 121-180, ローマ皇帝",0
"Marcus Aurelius, Antoninus, 121-180, ローマ皇帝",1
"Marcus Aurelius, Antoninus, římský císař, 121-180",0
"Marcus Aurelius, Antoninus, římský císař, 121-180",1
"Marcus Aurelius, Emperador de Roma, 121-180",0
"Marcus Aurelius, Emperador de Roma, 121-180",1
"Marcus Aurelius, Emperor of Rome",0
"Marcus Aurelius, Emperor of Rome",1
"Marcus Aurelius, Emperor of Rome (Roman emperor, 121-180 CE)",0
"Marcus Aurelius, Emperor of Rome (Roman emperor, 121-180 CE)",1
"Marcus Aurelius, Emperor of Rome, 121-180",1
"Marcus Aurelius, rímsky cisár, 121-180",0
"Marcus Aurelius, rímsky cisár, 121-180",1
"Marcus Aurelius, romersk kejsare, 121-180",0
"Marcus Aurelius, romersk kejsare, 121-180",1
Marcus Baebius Macer,0
Marcus Claudius Marcellus,0
Marcus Cluvius Rufus,0
Marcus Cornelius Fronto,1
Marcus Depharanas,1
Marcus Diaconus,1
Marcus Diadochus (okolo 400-około 485).,1
Marcus Drzonius,0
Marcus Durongus,0
Marcus Duroniuj,0
Marcus Duronius,0
Marcus Durouius,0
Marcus Eremita,1
Marcus Eremita (400-500).,1
Marcus Eugenicus,1
Marcus Flavius Valerius Constantius Herculius Augustus,0
Marcus Fuloius Nobilior,0
Marcus Fulvius Nobilior,0
Marcus Fulvius Nobxlior,0
Marcus Hieronymus Vida Cremonensis,0
Marcus Ilnius Gracchanub,0
Marcus Iunianus Iustinus,0
Marcus Iunianus Iustinus Frontinus,0
Marcus Iunius Brutus,0
Marcus Iunius Brutus [iur.],0
Marcus Iunius Brutus [tyr.],0
Marcus Iunius Gracchanus,0
Marcus Iunius Gracchmnuu,0
Marcus Iunius Nipsus,0
"Marcus Junius Brutus, 85-42 v. Chr.",0
Marcus Manilius poeta atque astronomus Romanus,0
"Marcus Manilius, Manilius",0
Marcus Medicus ca. 2. Jh.,1
Marcus Monachus,1
Marcus Musurus,1
"Marcus Porcius Cato, Cato",0
Marcus Porcius Latro (57-4 p.n.e.),0
Marcus Scribonius Libo Drusus,0
Marcus Scribonius Libo drusus,0
Marcus Scribonius Libo lrusus,0
Marcus Scribonius Liwo Drusus,0
Marcus Scribpnius Libo Drusus,0
Marcus Telentius ca. 2. Jh.,1
Marcus Terentius Varrō,0
Marcus Tolletanus,0
Marcus Tullius Laurea,0
"Marcus Ulpius Nerva Traianus, imperatore romano, 53-117",0
"Marcus Ulpius Nerva Traianus, imperatore romano, 53-117",1
Marcus Ulpius Traianus,1
Marcus Valerius Martialis,1
Marcus Valerius Martialis (Martial),0
Marcus Valerius Martialis (Martial),1
Marcus Valerius Messalla Corvinus,0
Marcus Valerius Messalla Rufus,0
Marcus Vitruvius Pollio,1
Marcus Zuerius Boxhornius,0
"Marcus, Diaconus",1
"Marcus, monk of Monte Cassino",0
"Marcus, of Mmnte Cassino",0
"Marcus, of Molte Cassino",0
"Marcus, of Monte Cassino",0
"Marcus, papež, -336",0
"Marcus, Tolletanus, fl. 1191-1216",0
Marcuz Scribonius Libo Drusvs,0
Marek Aureliusz (cesarz rzymski ; 121-180).,0
Marek Aureliusz (cesarz rzymski ; 121-180).,1
Marek Junianus Justynus,0
Margaret Seymour,0
Maria Iudaea v3./2. Jh.,1
Maria Magdalena Lebreton,0
Maria Mwgvalena Lebreton,0
"Mariana, Juan de",0
"Mariana, Juan de S.J.",0
"Mariana, Juan de, 1536-1624",0
"Mariana, Juan de, 1536-1624, S.J.",0
"Mariana, Juan de, S.I., 1536-1624",0
Mariano Vittori,0
Marianus Scholasticus ca. 566,1
Marianus Scholasticus fl.um 566 n. Chr,1
Marianus Scottus,0
"Marianus Scottus, činný 11. století",0
Marianus Scotus,0
Marianus Scotus (1028-ok. 1082),0
Marianus Scotus 1028-1082/83 O.S.B.,0
Marianus Scotus монах 1028-1082,0
"Marianus Scotus, O.S.B., 1028-1082/83",0
"Marianus, Scotus, 1028-1082?",0
Marie-Hyacinthe Laurent,0
"Marin Mersenne religieux français appartenant à l'ordre des Minimes, érudit, mathématicien et philosophe",0
"Marineo Sículo, Lucio, 1444?-1536",0
"Marineo Sículo, Lucio, ca. 1444-1536",0
"Marineo, Luca",0
"Marineo, Luca 1444?-1530?",0
"Marineo, Lucio",0
"Marineo, Lucio 1444-1533",0
"Marineo, Lucio, 1444?-approximately 1533",0
"Marineo, Lucio, 1444?-aproximadament 1533",0
"Marineo, Lucio, 1444?-ca. 1533",0
"Marino de Néapolis, 450-500",1
Marinos,1
"Marinos, činný 5. století",1
Marinus,1
Marinus 0440?-04.. philosophe,1
Marinus Epigrammaticus,1
Marinus Medicus 2. Jh.,1
Marinus Mersennus,0
Marinus Phalierus,1
Marinus Tzanes Buniales,1
"Marinus, 5 gs.",1
"Marinus, of Flavia Neapolis",1
"Marinus, of Samaria",1
"Marius 530 or 531-593 or 594 Saint, Bishop of Avenches",0
Marius Aventicensis,0
Marius Aventicensis 532-594,0
Marius Maximus,0
"Marius Maximus, c. 165-c. 230",0
"Marius Maximus, Lucius",0
"Marius Maximus, Lucius, 0160?-0230?, biographe",0
"Marius Mercator, active 418-449",0
"Marius Mercator, f. 418-449",0
"Marius Mercator, fl. 418-449",0
Marius Plotius Sacerdos,1
"Marius Victor, Claudius -425",0
"Marius Victor, Claudius, f. 426",0
Marius Victorinus,0
Marius Victorinus,1
"Marius Victorinus, Gaius 281-362",0
"Marius Victorinus, Gaius 281-362",1
"Marius Victorinus, Gaius apie 281-apie 362",0
"Marius Victorinus, Gaius apie 281-apie 362",1
"Marius, d'Avenches",0
"Marius, Saint, Bishop of Avenches",0
Mark Alexander Boyd,0
Mark Alexander Boyd Scottish poet and soldier of fortune,0
"Mark Antony (Roman ruler, 83-30 BCE)",0
"Mark Aurel Römisches Reich, Kaiser 121-180",0
"Mark Aurel Römisches Reich, Kaiser 121-180",1
Mark of Toledo,0
Mark of Toledo médico español,0
"Mark, Pope, -336,  (SS Marcus)",0
Markellos af Ankyra,1
"Markellos, Sidētēs",1
"Markland, Jeremiah",0
"Marklandus, Jer 1693-1776",0
"Marklandus, Jer. (Jeremiah), 1693-1776",0
"Marks Aurēlijs, Romas imperators, 121-180",0
"Marks Aurēlijs, Romas imperators, 121-180",1
Markus -336 Papst,0
"Markús Árelíus, keisari Rómaveldis, 121-180",0
"Markús Árelíus, keisari Rómaveldis, 121-180",1
Markus Papst -336,0
Markward,0
Markward of Fulda,0
"Markward, of Fulda",0
"Marold, Karl, 1850-1909",0
"Marold, Karl, filoloog met expertise Gotische bĳbel, 1850-1909",0
"Marold, Karl, filoloog met expertlse Gotische bĳbel, 1850-1909",0
"Marold, Karl, filoloog met expfrtise Gotische bĳxel, 1850-1909",0
"Marot, C. 1496-1544 Clément",0
"Marot, Cl©♭ment, 1495?-1544",0
"Marot, Clément",0
"Marot, Clément,  ok.1496-1544",0
"Marot, Clément, 1495?-1544",0
"Marot, Clément, 1496-1544",0
"Marot, Clément, 1496-1544.",0
"Marot, Clément, environ 1496-1544",0
Marquardus Fuldensis,0
Marquardus Fuldensis -1168,0
"Marrasio, Giovanni",0
"Marrasio, Giovanni (około 1404-około 1452).",0
"Marrasio, Giovanni, 1404?-1452",0
"Marrasio, Giovanni, 1405-ca. 1457",0
"Marrasio, Giovanni, c. 1405-1457",0
"Marsh, Adam",0
"Marsh, Adam, ca. 1200-1259",0
"Marsh, Adam, O.F.M., vesc. di Lincoln, c. 1200-1259",0
"Marsi, Antonio",0
"Marsi, Antonio, 1472-1555",0
"Marsi, Paolo",0
"Marsile d'Inghen, 1340?-1396",0
"Marsilius de Ingen, 1330-1396",0
Marsilius de Inghen,0
Marsilius de Inghen (około 1340-1396).,0
Marsilius de Inghen m. 1396,0
"Marsilius de Inghen, ca 1335-1396",0
Marsilius de Inguen,0
Marsilius Ficinus,0
Marsilius of Inghen,0
Marsilius van Inghen,0
Marsilius van Inghen Nederlands filosoof,0
Marsilius von Inghen 1330-1396,0
"Marsilius, d'Inghen",0
"Marsilius, Johannes",0
"Marsilius, of Inghen, -1396",0
"Marsilius, van Ingen, Nederlands scholastisch filosoof, ca. 1340-1396",0
"Marsilius, van Inghen",0
"Marso, Giovanni Armonio",0
"Marso, Paolo",0
"Marso, Paolo, 1440-1484",0
"Marsuppini, Carlo, 1399-1453",0
"Marsuppini, Carolus 1398-1453",0
"Marsus, Paulus",0
"Marsus, Paulus, 1440-1484",0
"marthenianus, Aemilius",0
"Martí V, papa, 1368-1431",0
"Martí, de Braga, sant, aproximadament 515-580",0
"Martí, de Tours, sant, aproximadament 316-397",0
"Martí, Raimundo",0
"Martí, Raimundo apie 1230–apie 1284",0
"Martí, Raimundo ca. 1230-ca. 1284",0
"Martí, Raimundo, asi 1230-asi 1284",0
"Martí, Ramon, -approximately 1286",0
"Martí, Ramón, -approximately 1286",0
"Martí, Ramón, -environ 1286",0
"Martí, Ramon, 1230-aproximadament 1284",0
"Martí, Ramon, O.P., c. 1220-c. 1284",0
"Martial (Roman writer, first century CE)",0
Martial (π. 40-102),0
"Martial, 0040?-0104?",0
"Martialis, M. V. ок.40-ок.104 Marcus Valerius",0
"Martialis, M. Valerius",0
"Martialis, Marcus Valerius",0
"Martialis, Marcus Valerius (około 40-104).",0
"Martialis, Marcus Valerius 38-102",0
"Martialis, Marcus Valerius 38c-103c",0
"Martialis, Marcus Valerius, 43?-ca 104",0
"Martialis, Marcus Valerius, asi 42-asi 102",0
"Martialis, Marcus Valerius, ca. 40-102",0
"Martialis, Marcus Valerius, ca. 40-ca. 104",0
Martianus Capella ca. 5. Jh.,0
"Martianus Capella, 400-talet",0
"Martianus Capella, 5. saj.",0
"Martianus Capella, 5e eeuw",0
"Martianus Capella, činný 5. století",0
Martianus Mineus Felix Capella,0
"Martianus, Capella (5ος αι. μ.Χ.)",0
"Martin av Tours helgen, biskop av Tours",0
"Martin av Tours, helgon, ca 315-397",0
Martin Bucer,0
Martin Bucer Theologe und Reformator Straßburgs und des Elsass,0
Martin Butzer,0
Martin da Canal,0
"Martin da Canal, sec. XIII",0
Martin de Tours,0
Martin de Tours епископ Турский ок.316-397,0
Martin Fickelscherer,0
Martin Hertz deutscher Klassischer Philologe; Hochschullehrer in Greifswald und Breslau,0
Martin Lister English naturalist and physician (1639–1712),0
Martin Lpdwig Radermccher,0
Martin Lrdwig Radermacter,0
Martin Ludwig Radermacher,0
Martin Ludwig Raderxacher,0
Martin Luowig Radermacher,0
Martin of Dacia,0
Martin of Tours,0
"Martin of Tours, Saint",0
Martin Opitz,0
Martin Opitz deutscher Dichter des Barock,0
Martin Opitz von Boberfeld,0
Martin saint 0316?-0397,0
"Martin Tours, Bischof, Heiliger 316-397",0
"Martin V, 1368-1431, pape",0
"Martin V, pape",0
"Martin V, pape, 1368-1431",0
"Martin V, påve, 1368-1431",0
"Martin V, Pope, 1368-1431",0
"Martin V, Pope, 1368-1431 (SS Martinus V)",0
Martin V. Papst 1368-1431,0
"Martin V., papež, 1368-1431",0
"Martin von Braga, Bischof 515-580",0
Martin Wohlrab,0
"Martin z Tours, svätý, 316?-397",0
"Martin z Tours, svatý, asi 315-397",0
"Martin, 0316?-0397, saint",0
"Martin, 05..-0580?, saint",0
"Martin, de Braga",0
"Martin, of Braga, Saint",0
"Martin, of Braga, Saint, approximately 515-579 or 580",0
"Martin, of Braga, Saint, approximately 515-579 or 580 )",0
"Martin, Ramón, O.P., sec. XIII",0
"Martin, Raymond, 1230-1284?",0
"Martin, Saint, Bishop of Tours",0
"Martin, saint, de Braga, environ 515-579 ou 580",0
"Martín, Santo, Arzobispo de Braga",0
"Martín, Santo, Obispo de Tours",0
"Martín, Santo, Obispo de Tours, Ca. 316-397",0
"Martinho de Dume, Santo, ?-579",0
"Martinho, Santo, Bispo de Tours, ca. 316-397.",0
Martini Raimundus,0
"Martini, Martino",0
"Martini, Martino (Martinus), 1614-1661",0
"Martini, Martino S.J.",0
"Martini, Martino, 1614-1661, S.J.",0
"Martini, Martino, S.I., 1614-1661",0
"Martini, Martino, Tridentinus, 1614-1661",0
"Martini, Raimundo",0
"Martinius, Martinus, 1614-1661",0
Martino Canal,0
"Martino Filetico umanista, grecista e letterato italiano",0
Martino Martini,0
"Martins V pāvests, 1368-1431",0
Martinus : de Braga  <santo>,0
Martinus 1368-1431 Papa,0
"Martinus Bracarensis helgen, erkebiskop av Bracara",0
Martinus Bucerus,0
Martinus Dacus,0
"Martinus de Dacia, 1220-1304",0
"Martinus de Dacia, m. 1304",0
Martinus Episcopus Bracarensis,0
Martinus Lister,0
Martinus Lutherus,0
Martinus Martini,0
Martinus Opitz,0
Martinus PP. V,0
"Martinus PP. V, 1368-1431",0
Martinus V,0
"Martinus V, paus, Paus van 14 nov. 1417 tot 20 feb. 1431, ca. 1369-1431",0
"Martinus, Bracarensis, ca. 515-580",0
"Martinus, de Dacia",0
"Martinus, Raymundus, (O. P.)",0
"Martinus, s., arciv. di Braga, m. 580",0
"Mártir de Anglería, Pedro",0
"Martire d'Anghiera, Pietro, 1457-1526",0
"Martius, Carl Friedrich Philipp von",0
"Martius, Carl Friedrich Philipp von 1794-1868",0
"Martius, Carl Friedrich Philipp von, 1794-1869",0
"Martius, Karl Friedrich Philipp von",0
"Martiwros, Saint",0
"Martiwros, Saint, active 4th century",0
Martyrius,0
"Marullo Tarcaniota, Michele",0
"Marullo Tarcaniota, Michele 1453-1500",0
"Marullo Tarcaniota, Michele, -1500",0
"Marullo Tarcaniota, Michele, m. 1500",0
"Marullo Torcaniota, Michele",0
"Marullo, Michele Tarchaniota‪ (1453-1500)",0
"Marullo, Michele, 1453-1500",0
"Marullo, Michele, detto Tarchaniota, 1453-1500",0
Marullus 1453-1500,0
"Marullus, Michael Tarchaniota",0
"Marullus, Michael Tarchaniota, 1453-1500",0
"Marullus, Michael, detto Tarchaniota, 1453-1500",0
Marvus Scriboniuc Libo Drusus,0
"Marx, K. 1818-1883 Karl",0
"Marx, Karl (German philosopher, 1818-1883)",0
"Marx, Karl (Karl Heinrich), 1818-1883",0
"Marx, Karl, 1818-1883",0
"Marx, Karl, 1818-1883.",0
Marz Metti Epafrodit,0
"Marzio, Galeotto (1442-1497?).",0
"Marzio, Galeotto, 14--",0
"Marzio, Galeotto, 1427-1497",0
"Marzio, Galeotto, 1427-c. 1497",0
"Masen, Jacob",0
"Masen, Jacob S.J.",0
"Masen, Jacob, 1606-1681",0
"Masen, Jacob, SJ, 1606-1681",0
"Masen, Jakob",0
"Masen, Jakob, 1606-1681",0
"Masen, Jakob, S.I., 1606-1681",0
"Maserius, Aegidius",0
"Massieu, Gillaume",0
"Massieu, Gillaume 1665-1722",0
"Massieu, Guillaume",0
"Massimi, Pacifico",0
"Massimi, Pacifico (14..-1500?).",0
"Massimi, Pacifico, 1400-1500",0
"Massimi, Pacifico, c.1400-c.1500",0
"Massimi, Pacifico, ca 1400-ca 1500",0
"Massimo, Pacifico, 14..-1500?",0
Master Honorius of Kent,0
Master Stephen of the Thundering Tongue,0
Matej Andreis,0
"Matius, Cnaeus, århundradet f.Kr.",0
"Matius, Gnaeus",0
"Matius, Gnaeus ca. v 100",0
Matnus von Reichersberg,0
Matro Pitanaeus,1
"Matron de Pitane, 03..-0... av. J.-C",1
Matron Parodius,1
"Mattaire, Michael, 1668-1747",0
Matteo : dall'Isola,0
Matteo dall'Isola eskritor italiano,0
"Matteo dall'Isola, sec. XVI",0
Matteo Griffoni 1351-1426,0
Matteo Maria Boiardo poeta e letterato italiano,0
Matteo Ricci,0
Matteo Zuppardo,0
Matthaeus Blastares,1
Matthaeus ca. 1195-1259 Parisiensis,0
Matthaeus Camariotes,1
Matthaeus Cantacuzenus,1
Matthaeus Chrysocephalus,1
Matthaeus Gwynn,0
Matthaeus I Patriarcha,1
Matthaeus Myrensis,1
Matthaeus Myrinaeus,1
Matthaeus Parisiensis 1200-1259,0
"Matthaeus Parisiensis, O.S.B., 1200-1259",0
Matthaeus Riccius,0
Matthaeus Vindocinensis,0
Matthaeus Vindocinensis sec. XII,0
Matthaeus Zuppardus,0
Matthaeus Zuppardus ca. 1430,0
Matthaeus Zuppardus ca. um 1430,0
"Matthaeus, Parisiensis, ca. 1195-1259",0
Mattheus Palaeologus Asanes,1
Matthew Gwinne British doctor,0
Matthew of Linkoping,0
Matthew of Paris,0
"Matthew of Paris, O.S.B., 1200-1259",0
Matthew of Vendôme,0
Matthew Paris,0
"Matthew Paris, O.S.B., 1200-1259",0
"Matthew, of Vendôme",0
Matthiae Traditiones,1
Matthias Bernegerus,0
Matthias Bernegger,0
"Matthias Bernegger deutscher Philologe, Hochschullehrer und Autor",0
Matthias Casimirus Sarbevius,0
Matthias Lincopensis,0
Matthias Lincopensis magister,0
"Matthias, von Linköping, Magister",0
Matthieu de Vendôme,0
"Matthieu Paris, 1200?-1259",0
"Mattias, -1350",0
"Mattius, Cnaeus",0
"Mauri, Francesco 1500-1571",0
"Mauri, Francesco, 1500-1571",0
"Mauri, Francesco, O.F.M., n. 1500",0
"Mauricianus, Iunius 2. Jh.",0
"Mauricianus, Iunius, active 2nd century A.D.",0
"Mauricianus, Iunius, active 2nd century c.D.",0
"Mauricianus, Iunius, active 2nd centwry A.D.",0
"Mauricianus, Iunius, dctive 2nd century A.D.",0
"Mauricirnus, Iucius, active 2nd century A.D.",0
"Maurisio, Gerardo",0
"Maurisio, Gerardo (Gerardus), 1173-",0
"Maurisio, Gerardo, 1173?-12..",0
"Maurisius, Gerardus 1173-1237",0
"Maurisius, Gerhardus, c. 1175-c. 1237",0
Mauritius Müller,0
Maurus Servius Honoratus,1
Maurus Terentianus,0
"Maurus, Franciscus",0
Mavfjtius um 527,0
Mavorqius um 527,0
Mavortius mm 527,0
Mavortius um 527,0
Max Ihm,0
Max Lehnerdt,0
Max Manitius deutscher Historiker,0
Max Pohlenz,0
"Maxentius, Johannes  ? -1529",0
Màxim de l'Epir,1
Màxim de Tir,1
"Maxim z Turína, svatý, -420",0
"Màxim, de Tir, actiu segle II",1
Maxime de Chrysopolis saint 0580-0662,0
Maxime de Chrysopolis saint 0580-0662,1
"Maxime de Chrysopolis, 0580-0662, saint",0
"Maxime de Chrysopolis, 0580-0662, saint",1
Maxime de Turin saint,0
"Maxime de Turin, 03..-04.., saint",0
Maxime de Tyr,1
"Maxime de Tyr, 0125-0185",1
"Maxime le Confesseur, saint, environ 580-662",0
"Maxime le Confesseur, saint, environ 580-662",1
"Maxime le Philosophe, 03..-03..",1
"Maxime, de Tyr, activité 2e siècle",1
Maximianus (5..).,0
Maximianus 6th cent,0
Maximianus Etruscus,0
Maximianus Etruscus,1
"Maximianus Etruscus, active 6th century",0
"Maximianus Etruscus, sec. VI",0
"Maximianus Römisches Reich, Kaiser 250-311",0
"Maximianus, 500-talet",0
"Maximianus, 6th cent.",0
"Maximianus, active 6th century",0
"Maximianus, Gaius Valerius, Romeins keizer, ca. 260-311",0
"Maximien, 05..-05.., poète",0
"Maximien, activité 6e siècle",0
"Maximien, fl. 6ème siècle",0
Maximilian Curtze,0
Maximilianus Ihm,0
Máximo de Tiro,1
"Maximo, de Tiro, séc. II",1
"Máximo, el Confesor, Santo ca. 580-662",0
"Máximo, el Confesor, Santo ca. 580-662",1
"Máximo, el Confesor, Santo, 580-662",0
"Maximos Planoudēs, ca. 1255-ca. 1305",1
Maximus,0
Maximus -388 Emperor of the West,0
"Maximus 4th/5th century of Turin, Saint",0
Maximus 580-662,0
Maximus 580-662,1
Maximus Byzantius 4. Jh.,1
"Maximus Caesaraugustanus, bisschop van Saragossa (592-619), -619",0
Maximus Chrysoberges,1
"Maximus Chrysopolitanus, s., 580-662",0
"Maximus Chrysopolitanus, s., 580-662",1
Maximus Confessor,1
Maximus Confessor helgen ca. 580-662,0
Maximus Confessor helgen ca. 580-662,1
"Maximus Confessor, Heiliger 580-662",0
"Maximus Confessor, Heiliger 580-662",1
"Maximus Confessor, helgon, 580-662",0
"Maximus Confessor, helgon, 580-662",1
"Maximus Confessor, s., 580-662",0
"Maximus Confessor, s., 580-662",1
"Maximus Confessor, sanctus",0
"Maximus Confessor, sanctus",1
"Maximus från Tyros, ca 125-ca 185",1
Maximus Hierosolymitanus,1
Maximus Hierosolymitanus 2. Jh.,1
Maximus Margunius,1
Maximus Neamonites,1
Maximus Peloponnesius,1
Maximus Planudes,1
Maximus Planudes 1260-1310,1
Maximus Planudes apie 1255-apie 1305,1
"Maximus Planudes, c. 1260-c. 1310",1
"Maximus Römisches Reich, Kaiser 335-388",0
Maximus Symaeus,1
"Maximus Taurinensis helgen, biskop av Torino",0
"Maximus Taurinensis, Heiliger ca. 4./5. Jh.",0
"Maximus the Confessor, Saint",0
"Maximus the Confessor, Saint",1
Maximus Tyrius 125-185,1
"Maximus Tyrius, sec. II",1
"Maximus Tyrský, asi 125-asi 185",1
Maximus Victorinus 4. Jh.,0
"Maximus Victorinus, 03..?-03..?, grammairien",0
"Maximus Victorinus, sec. IV?",0
Maximus Victorinus/Metrorius Maximus,0
"Maximus,  Emperor of the West, -388",0
"Maximus, biskop av Turin",0
"Maximus, Confessor, saint",0
"Maximus, Confessor, Saint",0
"Maximus, Confessor, saint",1
"Maximus, Confessor, Saint, approximately 580-662",1
"Maximus, Confessor, Saint, ca. 580-662",0
"Maximus, Confessor, Saint, ca. 580-662",1
"Maximus, évêque de Turin, saint",0
"Maximus, Magnus Clemens, 03..-0388",0
"Maximus, Marcus, vesc. di Zaragoza, f. 610",0
"Maximus, of Turin, Saint",0
"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)",0
"Maximus, of Tyre, 2nd cent.",1
"Maximus, of Tyre, active 2nd century",1
"Maximus, of Zaragoza",0
"Maximus, Pacificus",0
"Maximus, Tyrius",1
"Maydeston, Clement",0
"Maydeston, Clement, 1390-1456",0
"Maydeston, Clement, 1390-c. 1456",0
"Maydeston, Clement, 1390-ca. 1456",0
"Maydeston, Clement, 1390-environ 1456",0
"Maydeston, Clemente (1390-1456).",0
"Mayence, Embricon de",0
"Mayhoff, Carl",0
"Mayhoff, Carolus (Karl Friedrich Theodor), 1841-1914",0
"Mayhoff, Karl Friedrich Theodor",0
"Mayhoff, Karl Friedrich Theodor, 1841-1914",0
Mazaris,1
Mbtteo Griffoni 1351-1426,0
"Mécène, environ 70-8 av. J.-C.",0
"Meder, Johann",0
"Meder, Johann, -1518",0
"Meder, Johann, 14..-15..",0
"Meder, Johann, O.F.M, m. 1518",0
"Meder, Johannes (14..-1518)",0
"Meder, Johannes, ?-1518",0
Megasthène 03..-02.. av. J.-C.,1
Megasthenes,1
Megasthenês,1
Megasthenes (ca 350-ca 290 a.C.),1
Megasthenīs (około 350-290 p.n.e.).,1
Meges Sidonius 1. Jh.,1
Megillos,1
Megillus,1
